Agreement,Freedom,Happiness
0.06,4,4.13567705892235
0.06,5,4.36446725359287
0.06,6,4.39928839366598
0.06,7,6.07825177166018
0.06,8,6.76809194702564
0.06,9,6.95052260511503
0.06,10,7.16200638027063
0.7,1,5.40161926629623
0.7,2,5.00579468166822
0.7,3,5.36503742672055
0.7,4,4.98026599168908
0.7,5,4.48324964806348
0.7,6,4.57397672781187
0.7,7,4.34918819464618
0.7,8,4.70746810916098
0.7,9,4.31451337858373
0.7,10,4.33936798920447
0.06,1,2.65232767144428
0.06,2,2.98295741033872
0.06,3,3.72055365626051
0.06,4,4.70681349346409
0.06,5,5.50703442431901
0.06,6,6.43250225819102
0.06,7,6.14140712009915
0.06,8,6.14766022592259
0.06,9,7.40876515679804
0.06,10,7.84190950436392
0.7,1,5.15001338744527
0.7,2,5.82938915780023
0.7,3,5.64736308264417
0.7,4,4.11918415282568
0.7,5,4.44133717012964
0.7,6,3.93658086150835
0.7,7,5.3392961088458
0.7,8,4.94821896282157
0.7,9,4.12772253707841
0.7,10,4.20026674471473
0.06,1,3.23268442678176
0.06,2,4.2806903089868
0.06,3,3.08767144976734
0.06,4,4.6173289466507
0.06,5,4.72437690096331
0.06,6,6.05223574698222
0.06,7,5.97733399247685
0.06,8,7.10746972246658
0.06,9,7.42276949062981
0.06,10,9.16918894423448
0.7,1,5.75193356443936
0.7,2,5.31372135169275
0.7,3,5.29636695919473
0.7,4,5.07340912565531
0.7,5,4.53581459602241
0.7,6,4.91020600051659
0.7,7,5.52637741499291
0.7,8,4.23245948507958
0.7,9,4.74568433833102
0.7,10,5.22590452314913
0.06,1,4.01683103769494
0.06,2,3.42993122110549
0.06,3,3.35902379646389
0.06,4,4.66804309800224
0.06,5,5.42457914708394
0.06,6,5.65960823607912
0.06,7,5.97006621175578
0.06,8,6.17820555359498
0.06,9,6.73378940822936
0.06,10,7.51261862077912
0.7,1,5.86975185215423
0.7,2,5.12456126413296
0.7,3,5.36582773775208
0.7,4,6.01976211536241
0.7,5,4.74780110145089
0.7,6,4.11306397652264
0.7,7,5.89277163198589
0.7,8,5.23910177184204
0.7,9,4.70459682560942
0.7,10,5.16989171575973
0.06,1,2.59633484620924
0.06,2,4.11808408855206
0.06,3,3.78271907540136
0.06,4,4.98658116292227
0.06,5,5.66514518818089
0.06,6,5.83635526054334
0.06,7,6.24678353622752
0.06,8,6.24554284036903
0.06,9,6.9082568786719
0.06,10,7.15543618946792
0.7,1,6.01396903179352
0.7,2,5.38290538648536
0.7,3,4.86382278283155
0.7,4,5.37757196254954
0.7,5,4.88196638390335
0.7,6,4.99986555767435
0.7,7,4.93085385361965
0.7,8,4.57063598104892
0.7,9,4.60676420067526
0.7,10,4.5418666064331
0.06,1,3.92787882024599
0.06,2,3.59122080653588
0.06,3,3.7958649406003
0.06,4,3.97190614720254
0.06,5,5.38597788080615
0.06,6,5.18965806225452
0.06,7,5.53099698369614
0.06,8,7.29977165530708
0.06,9,6.10458110909432
0.06,10,7.0932611080552
0.7,1,4.25199760217228
0.7,2,4.97994127389862
0.7,3,5.35389341571933
0.7,4,5.58751867924709
0.7,5,3.96358109374356
0.7,6,4.17429574645988
0.7,7,4.3935002127321
0.7,8,4.21686882347772
0.7,9,3.40490756409542
0.7,10,3.30004430709372
0.06,1,3.68934772140857
0.06,2,3.48468272517079
0.06,3,4.25697088625193
0.06,4,6.0757579929115
0.06,5,4.16104365111783
0.06,6,6.56382813472566
0.06,7,6.95968179018062
0.06,8,6.74790187861567
0.06,9,7.69881219610378
0.06,10,7.73205516163818
0.7,1,5.05291442141152
0.7,2,4.92651225140741
0.7,3,6.19821554448731
0.7,4,5.35461424308368
0.7,5,4.74087728856683
0.7,6,5.86964952334359
0.7,7,4.33469968694982
0.7,8,4.90155020511803
0.7,9,4.58522964920794
0.7,10,3.87391938911351
0.06,1,3.06278265351358
0.06,2,3.42940124348124
0.06,3,3.66767361840933
0.06,4,4.5298404519633
0.06,5,4.48848320427695
0.06,6,5.06575520710771
0.06,7,6.09123813565884
0.06,8,7.57121849292959
0.06,9,7.00014416166109
0.06,10,8.1038914024528
0.7,1,5.69730639673458
0.7,2,6.12606549163827
0.7,3,5.46921482768263
0.7,4,5.31736904598893
0.7,5,4.61396362760558
0.7,6,5.309390805285
0.7,7,4.14191353723961
0.7,8,4.43909974225172
0.7,9,4.1813754002348
0.7,10,3.62215912161989
0.06,1,1.96641745046996
0.06,2,3.48248489987589
0.06,3,4.39113837667248
0.06,4,4.99757467947281
0.06,5,4.81186908371684
0.06,6,5.58659187285776
0.06,7,6.18653914824611
0.06,8,6.77277786867141
0.06,9,7.44807521641415
0.06,10,6.93344501587599
0.7,1,6.23512691597467
0.7,2,5.3814642541077
0.7,3,4.38862068897188
0.7,4,4.81444012398333
0.7,5,5.12776069536477
0.7,6,4.65475033269221
0.7,7,5.45648605594323
0.7,8,5.06741674666825
0.7,9,4.3551346746745
0.7,10,3.85561656207595
0.06,1,3.56490075655535
0.06,2,3.60008190007976
0.06,3,4.9909642852229
0.06,4,4.99433196024112
0.06,5,4.95517948396915
0.06,6,5.90571031909307
0.06,7,5.16629605479518
0.06,8,7.04794589587903
0.06,9,6.32032125095086
0.06,10,8.3745044684104
0.7,1,5.50481309331029
0.7,2,6.15587302310321
0.7,3,4.38544108046933
0.7,4,4.79666631665364
0.7,5,4.9294943148278
0.7,6,5.34893706513879
0.7,7,4.6913905218641
0.7,8,4.5366158434269
0.7,9,4.60925259891572
0.7,10,4.02200838853637
0.06,1,3.11474594148144
0.06,2,3.54681833652121
0.06,3,4.87170150599897
0.06,4,4.78260989751079
0.06,5,5.22082721535502
0.06,6,6.2314177914668
0.06,7,5.97358074001064
0.06,8,8.46164414970557
0.06,9,6.36602533747645
0.06,10,7.83470722311666
0.7,1,6.33073736212803
0.7,2,6.4918714436528
0.7,3,4.43943544125222
0.7,4,4.26373414285471
0.7,5,4.34034657972087
0.7,6,4.71157998775527
0.7,7,5.22577960875229
0.7,8,5.03124958390284
0.7,9,5.37437031072822
0.7,10,3.96922131038242
0.06,1,3.36416546587073
0.06,2,4.08126862051977
0.06,3,3.69568709884876
0.06,4,4.17878827359315
0.06,5,5.47493457088859
0.06,6,5.24511375136354
0.06,7,6.71944043711569
0.06,8,6.86837128326973
0.06,9,7.43466637401198
0.06,10,8.02263529704013
0.7,1,4.72812906065124
0.7,2,5.0604358415213
0.7,3,4.63730157903578
0.7,4,3.98857052934918
0.7,5,6.25413308450929
0.7,6,5.66032219136746
0.7,7,3.71989464421613
0.7,8,5.20938663193733
0.7,9,4.57710033116127
0.7,10,4.34039186933229
0.06,1,2.74623514785633
0.06,2,2.58435269532949
0.06,3,4.58500806280633
0.06,4,4.09663146124014
0.06,5,4.82303280735962
0.06,6,6.00757832476274
0.06,7,6.20995525949474
0.06,8,6.93547820642466
0.06,9,6.72017763516674
0.06,10,7.84824667309459
0.7,1,5.08999886938791
0.7,2,4.71964654025217
0.7,3,5.24830226023285
0.7,4,4.62539666753966
0.7,5,4.88218093414784
0.7,6,4.31498711048961
0.7,7,5.94907629718975
0.7,8,4.26358174225096
0.7,9,3.89446144836336
0.7,10,4.85616428505838
0.06,1,3.10073292253667
0.06,2,4.12883175296228
0.06,3,2.66455591085187
0.06,4,5.2337437463008
0.06,5,5.59380117668514
0.06,6,6.29585766447177
0.06,7,5.40816359872905
0.06,8,7.41315572466141
0.06,9,7.77906428495794
0.06,10,8.32379288180293
0.7,1,4.82248506311268
0.7,2,4.90393662964378
0.7,3,5.64909559393233
0.7,4,5.70823611034807
0.7,5,4.35117534938361
0.7,6,4.46611953610664
0.7,7,3.75787841504786
0.7,8,5.94644787695126
0.7,9,3.97187235965499
0.7,10,4.76437822067053
0.06,1,3.22910202202249
0.06,2,2.7821741905267
0.06,3,3.66788817015268
0.06,4,5.2862853334117
0.06,5,4.49460342826159
0.06,6,4.53464189166078
0.06,7,5.21067200705584
0.06,8,6.52330858861154
0.06,9,7.68230546330594
0.06,10,7.40099643941692
0.7,1,5.42411816522374
0.7,2,4.69315180437554
0.7,3,4.28905314864784
0.7,4,4.74944626323306
0.7,5,4.52030166995095
0.7,6,5.24794933595995
0.7,7,4.46266509301439
0.7,8,3.96518979602736
0.7,9,4.94031942198827
0.7,10,3.05800618845083
0.06,1,3.16801294010808
0.06,2,2.58170593025887
0.06,3,4.32153220056951
0.06,4,4.93331011030403
0.06,5,5.60826868016438
0.06,6,6.2127155654425
0.06,7,6.69428216480332
0.06,8,6.18643663178952
0.06,9,7.36576798706348
0.06,10,8.19321011266008
0.7,1,6.1547678748137
0.7,2,6.31263395029776
0.7,3,6.12198543218696
0.7,4,5.01397196577522
0.7,5,5.13572594664504
0.7,6,3.72577626709212
0.7,7,5.62020612566022
0.7,8,4.92742801986882
0.7,9,4.59217042566931
0.7,10,4.07638480453308
0.06,1,2.93573012554871
0.06,2,2.96729809657402
0.06,3,3.76240253140838
0.06,4,4.56305020266217
0.06,5,4.47778523365675
0.06,6,5.77476213551366
0.06,7,6.15178244110811
0.06,8,7.46067825447704
0.06,9,7.04418425043859
0.06,10,7.5618542773145
0.7,1,5.97506024353226
0.7,2,5.04260155085163
0.7,3,5.30224038105124
0.7,4,5.8487476960497
0.7,5,4.94775640522194
0.7,6,3.82207345662402
0.7,7,4.87594536517272
0.7,8,5.06447929988293
0.7,9,4.57133614211731
0.7,10,4.18388080655429
0.06,1,3.96557793611486
0.06,2,3.99636021137227
0.06,3,3.79337896896942
0.06,4,4.39110374324228
0.06,5,5.84401123914916
0.06,6,5.67571214716702
0.06,7,6.40936806229502
0.06,8,7.05127885354678
0.06,9,7.31815897646619
0.06,10,7.21133401989319
0.7,1,4.6553562360898
0.7,2,4.39294933645456
0.7,3,4.67843034414716
0.7,4,3.6488176903708
0.7,5,4.59152574549942
0.7,6,4.53254774346825
0.7,7,4.63261889619448
0.7,8,4.62700228725752
0.7,9,4.74903474667497
0.7,10,3.31502115663821
0.06,1,3.14399838054139
0.06,2,3.06271581638027
0.06,3,3.26729219399748
0.06,4,3.3725455229053
0.06,5,4.38513346109718
0.06,6,6.20980158468094
0.06,7,6.61612957634335
0.06,8,6.74001975471891
0.06,9,6.49303616082859
0.06,10,8.17331424007782
0.7,1,5.69965594042647
0.7,2,6.73912051330695
0.7,3,5.14303463285012
0.7,4,4.35085213709872
0.7,5,5.54695054786022
0.7,6,5.31673435167735
0.7,7,4.80678723271906
0.7,8,4.24884442876034
0.7,9,5.15611559914618
0.7,10,4.81054359573875
0.06,1,3.56003719833968
0.06,2,3.97792369001311
0.06,3,3.82872805251858
0.06,4,4.54607345048208
0.06,5,4.96831663768992
0.06,6,5.97728533670876
0.06,7,6.84298244570035
0.06,8,6.54548375753004
0.06,9,6.78839660734181
0.06,10,6.88276672037324
0.7,1,5.77574232727418
0.7,2,5.16606985696564
0.7,3,5.3580009685827
0.7,4,5.15757941679509
0.7,5,5.52146360643254
0.7,6,4.94108279655754
0.7,7,4.99870502504791
0.7,8,4.76980695757974
0.7,9,5.39178210654334
0.7,10,4.02788687979746
0.06,1,2.94136420015849
0.06,2,2.31105636327889
0.06,3,4.25713420890322
0.06,4,4.59435823795579
0.06,5,4.97600683716435
0.06,6,4.69042457924038
0.06,7,5.32109647139619
0.06,8,6.31350040246249
0.06,9,7.19836125077456
0.06,10,7.38895141346178
0.7,1,5.05437815207408
0.7,2,4.29696063636066
0.7,3,4.42972488722316
0.7,4,5.12926332716483
0.7,5,5.80342308200746
0.7,6,4.30757395468197
0.7,7,3.86873003393315
0.7,8,4.65934754162393
0.7,9,3.90633511976017
0.7,10,3.87845241375299
0.06,1,3.85258066687306
0.06,2,4.02865227435711
0.06,3,4.37511914760503
0.06,4,5.0376857113164
0.06,5,6.42505900742031
0.06,6,5.58017236156318
0.06,7,6.48338931902438
0.06,8,6.0999679870639
0.06,9,8.5842297994406
0.06,10,7.71653720917243
0.7,1,5.11362231532071
0.7,2,5.29479481728926
0.7,3,4.18786973934943
0.7,4,4.64375732389565
0.7,5,4.21841657988512
0.7,6,4.7935175743352
0.7,7,4.5388822721271
0.7,8,4.73604689420003
0.7,9,4.48127868409622
0.7,10,4.08129516731191
0.06,1,3.52819873515735
0.06,2,3.99263537233627
0.06,3,4.51156448851732
0.06,4,4.60869401141459
0.06,5,6.18199207826214
0.06,6,6.8509219990553
0.06,7,6.17870090829177
0.06,8,6.34702988354459
0.06,9,7.81441455082531
0.06,10,7.36513277361301
0.7,1,4.96419089697431
0.7,2,4.31778606843479
0.7,3,5.59984421575613
0.7,4,4.78330078654882
0.7,5,5.67458908245296
0.7,6,4.59879284006071
0.7,7,5.29380168231128
0.7,8,4.44131624121718
0.7,9,5.23611028806121
0.7,10,3.00188770937603
0.06,1,3.21163176572006
0.06,2,3.91362851409974
0.06,3,4.98441760513666
0.06,4,5.21249761073827
0.06,5,4.88300335549266
0.06,6,5.9579032686122
0.06,7,6.73166472124456
0.06,8,6.81912084596844
0.06,9,8.00867166682304
0.06,10,8.47166412116656
0.7,1,5.04788393480432
0.7,2,4.97230882199062
0.7,3,3.94258790314368
0.7,4,4.60075725608224
0.7,5,4.45487593477045
0.7,6,4.53361508915364
0.7,7,5.33777621316867
0.7,8,5.45945524538778
0.7,9,4.44908052364892
0.7,10,4.61780337569496
0.06,1,3.18740280020619
0.06,2,3.49151406624312
0.06,3,4.84626348318251
0.06,4,3.73604941911345
0.06,5,3.77058827008077
0.06,6,4.7938951827557
0.06,7,6.7390135578236
0.06,8,7.07184165320847
0.06,9,7.19591976878518
0.06,10,8.82213875488487
0.7,1,5.12830300517619
0.7,2,4.02618341881686
0.7,3,5.66367978032742
0.7,4,4.89847233417786
0.7,5,4.5637884044266
0.7,6,4.41763849855842
0.7,7,5.00514403413524
0.7,8,4.46281497325599
0.7,9,4.59977566031225
0.7,10,5.23638281786101
0.06,1,3.03766582617402
0.06,2,3.69932623630259
0.06,3,3.97100303510167
0.06,4,5.14541286358207
0.06,5,3.89422262220477
0.06,6,6.13874618147221
0.06,7,6.54160313687764
0.06,8,5.68869550892872
0.06,9,6.90457411031956
0.06,10,7.51694076933824
0.7,1,4.73290220604084
0.7,2,6.58995177777438
0.7,3,5.5758637813307
0.7,4,5.87444066435508
0.7,5,5.23604046736648
0.7,6,6.08965841190065
0.7,7,3.79739027115358
0.7,8,5.11833916747185
0.7,9,4.42576487152624
0.7,10,3.40258424102672
0.06,1,2.90583814661923
0.06,2,3.42409713335306
0.06,3,3.74509047277663
0.06,4,5.62308695253078
0.06,5,5.18173299529989
0.06,6,6.41008057993654
0.06,7,6.31315172359866
0.06,8,7.13412854396991
0.06,9,6.96096595955791
0.06,10,7.25449274951226
0.7,1,4.80531683557644
0.7,2,6.10492451173365
0.7,3,4.38268206683144
0.7,4,4.97083180537227
0.7,5,5.01979472932254
0.7,6,5.27502405984561
0.7,7,5.16020705409561
0.7,8,3.70562830334611
0.7,9,3.19794538398931
0.7,10,5.02946203634962
0.06,1,1.34036613609924
0.06,2,2.78815374682272
0.06,3,3.65679887062088
0.06,4,3.87417273683323
0.06,5,5.08222379996875
0.06,6,5.22211055264553
0.06,7,5.63467347977856
0.06,8,6.98152268023569
0.06,9,6.96727684090438
0.06,10,7.32571626881008
0.7,1,5.15663997043756
0.7,2,5.63207178265678
0.7,3,5.28456606931061
0.7,4,5.49557468480694
0.7,5,5.12082328461691
0.7,6,5.04545025697785
0.7,7,5.45340430898116
0.7,8,4.20465021289491
0.7,9,4.8562318994402
0.7,10,4.53062122881944
0.06,1,2.50122848768536
0.06,2,2.75397917288306
0.06,3,3.32156279286144
0.06,4,3.63065292415333
0.06,5,4.68398975601349
0.06,6,5.16672120270097
0.06,7,6.62098753535562
0.06,8,6.08993548016804
0.06,9,7.55124126804892
0.06,10,8.65996184107896
0.7,1,4.84834148022781
0.7,2,4.72123809058807
0.7,3,4.87423056401529
0.7,4,4.8799489916073
0.7,5,5.47807105942608
0.7,6,4.94051680272786
0.7,7,5.25507574949679
0.7,8,4.24707052820087
0.7,9,4.02665020864245
0.7,10,4.32469457624756
0.06,1,2.29735276243911
0.06,2,3.24674401290799
0.06,3,3.4379714739296
0.06,4,3.85929151155204
0.06,5,4.153264339183
0.06,6,5.049606397892
0.06,7,6.95238836165103
0.06,8,6.04415485873324
0.06,9,6.85891746963376
0.06,10,6.99328041262636
0.7,1,5.53713570861952
0.7,2,5.50281465555511
0.7,3,5.40288655184619
0.7,4,5.48193131180481
0.7,5,4.69137431840988
0.7,6,5.34628241787431
0.7,7,5.23515638016441
0.7,8,5.56516567384857
0.7,9,3.80046690231652
0.7,10,4.14694357054956
0.06,1,4.24962947839001
0.06,2,3.06516636287127
0.06,3,4.11788317404574
0.06,4,4.7369271826746
0.06,5,4.61195334924697
0.06,6,5.87416989045208
0.06,7,7.40157769984168
0.06,8,6.34234055281113
0.06,9,7.62950037782312
0.06,10,7.9064111857822
0.7,1,5.1931170011767
0.7,2,4.40426388234348
0.7,3,5.38513853947475
0.7,4,4.51022863312002
0.7,5,4.77999999120579
0.7,6,5.03681870633433
0.7,7,4.12089671036513
0.7,8,4.49774325659932
0.7,9,4.36770429955732
0.7,10,4.75759896619557
0.06,1,4.26137572692902
0.06,2,2.82656958879675
0.06,3,4.3420660366718
0.06,4,4.54533669831674
0.06,5,4.84090261027473
0.06,6,5.5406169100543
0.06,7,5.7108711187304
0.06,8,6.76396011448974
0.06,9,7.12629583053212
0.06,10,7.13853291506942
0.7,1,5.26668318317964
0.7,2,6.33306159622268
0.7,3,4.12256317773309
0.7,4,4.88940485670153
0.7,5,4.20102542071636
0.7,6,4.22340348953543
0.7,7,4.28491207571608
0.7,8,5.08696790596209
0.7,9,4.75799476901524
0.7,10,4.82764500569718
0.06,1,2.74181195640765
0.06,2,3.78017303156754
0.06,3,3.71195278701392
0.06,4,4.14194129923092
0.06,5,5.13645053498716
0.06,6,4.81358375474181
0.06,7,5.94660648278685
0.06,8,6.35943434737581
0.06,9,6.94033249245378
0.06,10,6.87391379276005
0.7,1,4.34116385137357
0.7,2,5.89919315413281
0.7,3,5.06397632802155
0.7,4,4.82181932758424
0.7,5,4.87396493408916
0.7,6,4.84010257805158
0.7,7,4.72004976784706
0.7,8,3.86269096427069
0.7,9,3.34597955654899
0.7,10,3.75351382438529
0.06,1,2.33755590855003
0.06,2,3.4892199796723
0.06,3,4.37113168421397
0.06,4,4.62095155079849
0.06,5,4.52243529498272
0.06,6,5.96631406588352
0.06,7,5.70307983876155
0.06,8,7.19545586327643
0.06,9,6.6986743991341
0.06,10,7.64047376952064
0.7,1,4.67239563931802
0.7,2,5.95536247956504
0.7,3,5.39443186150146
0.7,4,5.42144336371343
0.7,5,4.44209184027009
0.7,6,5.29803454149791
0.7,7,4.42035718806991
0.7,8,5.33690456413664
0.7,9,5.34847736235595
0.7,10,4.00521444579055
0.06,1,3.5491913164551
0.06,2,3.16557406075074
0.06,3,3.35149582192668
0.06,4,3.80790248602143
0.06,5,5.52156956862896
0.06,6,5.5700166561273
0.06,7,6.94086874411807
0.06,8,6.98470912921696
0.06,9,7.37130589767222
0.06,10,7.82353701589305
0.7,1,4.74268692882098
0.7,2,5.04846195932293
0.7,3,4.83817143155063
0.7,4,4.30156349231875
0.7,5,6.05256694665322
0.7,6,5.27392759049372
0.7,7,3.99448395934177
0.7,8,3.76532640230494
0.7,9,4.2534038266292
0.7,10,3.79811866311341
0.06,1,3.33357128927633
0.06,2,3.4194546941241
0.06,3,4.43784767767481
0.06,4,3.97370465554167
0.06,5,5.18740548684294
0.06,6,6.24538980104974
0.06,7,5.96162471583764
0.06,8,7.80359619590707
0.06,9,7.58783265274019
0.06,10,8.00046684242855
0.7,1,5.06367689156425
0.7,2,5.68107012151112
0.7,3,5.11342021964732
0.7,4,4.8443194753915
0.7,5,5.72652387801732
0.7,6,4.64559327019007
0.7,7,4.51065277831071
0.7,8,5.29761775028487
0.7,9,4.8675808208132
0.7,10,3.96233501572242
0.06,1,2.88059210865358
0.06,2,3.01583706346766
0.06,3,3.76185069954757
0.06,4,5.24235857563419
0.06,5,5.03650834681177
0.06,6,4.57934854811846
0.06,7,6.28906107124342
0.06,8,6.94880129425105
0.06,9,7.05867477861009
0.06,10,7.98592802512649
0.7,1,6.03620266304209
0.7,2,4.40596729151341
0.7,3,4.31343810082707
0.7,4,4.76614018845163
0.7,5,5.17944941278894
0.7,6,5.06629158760718
0.7,7,4.52934061875467
0.7,8,3.69547716039179
0.7,9,5.03364921905081
0.7,10,4.2697141928629
0.06,1,3.66476588426218
0.06,2,4.48324972837524
0.06,3,3.67071756383608
0.06,4,4.55228972542507
0.06,5,5.55960584120364
0.06,6,5.34781607699824
0.06,7,5.63773869450781
0.06,8,6.26047710629208
0.06,9,6.80783645752947
0.06,10,8.12005823211879
0.7,1,4.40846672269316
0.7,2,4.39382971299164
0.7,3,5.26329925200484
0.7,4,5.54420600767903
0.7,5,4.51517457949692
0.7,6,5.03647239855328
0.7,7,4.46169509153912
0.7,8,4.23765978867048
0.7,9,4.84635880740298
0.7,10,4.21758808984651
0.06,1,1.67386011396627
0.06,2,3.36374551238295
0.06,3,3.00759802511826
0.06,4,4.70726098509503
0.06,5,5.35226977182341
0.06,6,5.24932028910595
0.06,7,6.16571240473391
0.06,8,5.28713524319824
0.06,9,6.61896800544647
0.06,10,7.84576101364466
0.7,1,5.3125543186816
0.7,2,5.68458306006928
0.7,3,5.18593682597785
0.7,4,4.79231927642816
0.7,5,3.2767605446026
0.7,6,5.3131448093536
0.7,7,5.23363480383874
0.7,8,4.35455592923099
0.7,9,4.97153751056878
0.7,10,3.74874528706825
0.06,1,3.43996802058487
0.06,2,2.6172761001661
0.06,3,3.51417573817769
0.06,4,4.53387781239927
0.06,5,5.60994505224799
0.06,6,5.53046071680207
0.06,7,5.82263510276295
0.06,8,6.90416557086656
0.06,9,7.84047100245474
0.06,10,8.09045940316143
0.7,1,5.48993537088024
0.7,2,5.22843150970301
0.7,3,5.54168776756622
0.7,4,4.70974046657394
0.7,5,5.93700929659805
0.7,6,5.25210822167109
0.7,7,4.22494784534641
0.7,8,4.3590353148175
0.7,9,4.73632730154727
0.7,10,4.48276994330142
0.06,1,2.34379411184102
0.06,2,3.83551576678969
0.06,3,4.55712844035213
0.06,4,5.46175826300922
0.06,5,5.70455838468549
0.06,6,5.65841235581045
0.06,7,5.70734242229729
0.06,8,7.05870974222521
0.06,9,7.81255065610348
0.06,10,8.43165782880966
0.7,1,6.68534919697413
0.7,2,5.77921108175516
0.7,3,5.2967883984622
0.7,4,5.55786297323917
0.7,5,5.70460751295983
0.7,6,5.21013788414744
0.7,7,5.02930536648325
0.7,8,5.20992355380212
0.7,9,3.73967672713376
0.7,10,4.0511096273548
0.06,1,2.14513405777794
0.06,2,3.00752576541578
0.06,3,5.36496649516307
0.06,4,4.18978859203287
0.06,5,5.17709211727061
0.06,6,6.24326853865878
0.06,7,6.64058080214572
0.06,8,7.24269058383668
0.06,9,6.88588420243526
0.06,10,7.0418055319831
0.7,1,5.60920859105188
0.7,2,5.28078472104243
0.7,3,4.0689938314097
0.7,4,4.54615726086282
0.7,5,4.83619019132221
0.7,6,4.52793836273188
0.7,7,4.43342284288617
0.7,8,4.68464454737466
0.7,9,5.15965384462141
0.7,10,3.95614265487499
0.06,1,2.46082365521598
0.06,2,4.15474450752565
0.06,3,3.50811177010902
0.06,4,4.62333638539698
0.06,5,4.51024173956553
0.06,6,5.64325596438917
0.06,7,6.12431708248651
0.06,8,7.36040498876342
0.06,9,8.26443426459102
0.06,10,8.75143564772025
0.7,1,5.04690156094161
0.7,2,4.99150953057263
0.7,3,4.49135915286256
0.7,4,5.40345569313412
0.7,5,5.35507802384072
0.7,6,5.02146289377417
0.7,7,4.69201122574474
0.7,8,4.55313784078666
0.7,9,4.22972488173734
0.7,10,4.39004370489628
0.06,1,2.23729934499237
0.06,2,3.55137478864512
0.06,3,4.40586036743936
0.06,4,3.55267823099251
0.06,5,4.6296307295311
0.06,6,6.1891539247551
0.06,7,7.10091449232342
0.06,8,6.71288898052264
0.06,9,7.4735849450796
0.06,10,7.72932046992524
0.7,1,4.69950759026648
0.7,2,5.26163096283914
0.7,3,5.742968851501
0.7,4,5.62043644548581
0.7,5,4.7440203059895
0.7,6,4.41961349739807
0.7,7,4.2819821106404
0.7,8,4.55772272321337
0.7,9,4.19774643706558
0.7,10,4.23032241948552
0.06,1,1.94869681712268
0.06,2,4.03755714980576
0.06,3,4.06568795690126
0.06,4,4.98385439045653
0.06,5,5.34033446740435
0.06,6,4.63898230955508
0.06,7,6.77136392901346
0.06,8,8.0690712646352
0.06,9,8.57977741084806
0.06,10,8.11181746076953
0.7,1,4.75853598985293
0.7,2,5.45474869986028
0.7,3,4.76756130749033
0.7,4,6.15325350589441
0.7,5,5.21954510736833
0.7,6,4.84231875057496
0.7,7,3.95206656489579
0.7,8,4.93884853592441
0.7,9,4.1650571259116
0.7,10,5.59924385226598
0.06,1,2.74564546240674
0.06,2,4.44055022518563
0.06,3,4.35527776458123
0.06,4,5.24472356172284
0.06,5,5.60118328257254
0.06,6,5.72853833203314
0.06,7,6.30429081777686
0.06,8,6.02084950872788
0.06,9,6.54970290370336
0.06,10,7.40699108159123
0.7,1,4.76902404060263
0.7,2,4.5906136150718
0.7,3,5.11116530111926
0.7,4,4.95763250436115
0.7,5,5.08662918211154
0.7,6,5.16140578400455
0.7,7,4.80295718117512
0.7,8,5.20413587070088
0.7,9,4.60861777544436
0.7,10,3.48160271680812
0.06,1,2.3711090111773
0.06,2,3.58242542760374
0.06,3,3.82413432986805
0.06,4,4.72528033075137
0.06,5,4.25814873445886
0.06,6,5.34521626603741
0.06,7,5.64761698181392
0.06,8,5.73513964123045
0.06,9,7.7265294827309
0.06,10,7.82718210635776
0.7,1,5.60212892149269
0.7,2,4.6542970171884
0.7,3,5.46681966436666
0.7,4,4.9891828147297
0.7,5,5.37589524758554
0.7,6,4.8426095517287
0.7,7,5.12181354730878
0.7,8,4.98339942520064
0.7,9,4.06619724426345
0.7,10,4.19085145435652
0.06,1,3.16031878321847
0.06,2,3.4384794220976
0.06,3,3.30694215009551
0.06,4,4.36260269039596
0.06,5,5.02839250371617
0.06,6,4.88078723917179
0.06,7,5.54499483463828
0.06,8,6.17743201505901
0.06,9,5.94081089101076
0.06,10,7.28022490812806
0.7,1,4.96330344238774
0.7,2,4.94024232731355
0.7,3,5.31933821948209
0.7,4,4.39003922752749
0.7,5,5.4855551773321
0.7,6,4.67420425247386
0.7,7,4.75005227942937
0.7,8,4.69221980740197
0.7,9,4.38252058373085
0.7,10,3.6176325899007
0.06,1,3.33598951396225
0.06,2,3.61440024603212
0.06,3,4.20432542098354
0.06,4,4.44343502365844
0.06,5,5.46870515438509
0.06,6,6.72998467976374
0.06,7,6.18329904160913
0.06,8,7.34129628038333
0.06,9,6.32018680517118
0.06,10,7.75106286537771
0.7,1,5.47370786706753
0.7,2,5.64284752281156
0.7,3,4.76915876601549
0.7,4,4.39138830058454
0.7,5,5.71086666392546
0.7,6,5.00437172073298
0.7,7,5.02293192567503
0.7,8,3.7846364705944
0.7,9,5.81045484656813
0.7,10,4.78130882203019
0.06,1,3.37217956173762
0.06,2,4.38497273777852
0.06,3,4.35505749472117
0.06,4,5.72935727619919
0.06,5,4.63211641655455
0.06,6,5.91991330874849
0.06,7,6.32288328773139
0.06,8,7.40518974058092
0.06,9,6.60508946251747
0.06,10,8.64033230647689
0.7,1,5.26333359221586
0.7,2,5.38032046737993
0.7,3,4.87949328515202
0.7,4,4.78203392681666
0.7,5,4.59995668253814
0.7,6,4.45934568560011
0.7,7,3.41867747284766
0.7,8,4.6803106027085
0.7,9,4.80473577651119
0.7,10,4.04304545141799
0.06,1,2.56519858969531
0.06,2,3.79432225841224
